alpha,beta,sigma,nu
1.0152941381711715,0.6589353277854066,0.851326268603562,11.71210151552963
0.807359302920632,0.8798397294788534,0.7134646531252992,12.300122970623487
1.167240521421808,0.7367439991504224,0.644721838303266,6.7762713131043775
1.0875815119566556,0.6607039736025695,0.7396714148024275,7.32015793550916
0.7812179334771611,0.7429754000779792,0.7534019911604158,14.880272226815498
0.9461889657730163,0.656450748314657,0.8165867573368283,11.419761889777673
1.0658289912031669,0.618332182302496,0.7677820746894065,12.452125928682106
1.0432498719536325,0.6372159608267622,1.006061080616692,20.519007018928082
0.9497341644104594,0.47832990336226267,0.5705592083618714,32.41190115630115
0.8565634113026999,0.616581358602109,0.8210073064631825,11.30106389096814
1.0158897694797162,0.8870574040969106,0.6371230995080001,13.456065687565857
0.7182456240601995,0.8441707728543895,0.57141736180034,21.02949609046509
1.0837280204296587,0.6308358341779661,0.7287687125964869,21.164515215871464
0.6937744514956852,0.7416174465960781,0.7310513820662172,14.053174097037022
0.6365294176113672,0.8620469312125439,0.6905559775735034,14.420806305229048
0.8352044651632962,1.0751563081486557,1.0480351710377258,21.90225086491924
0.9629699705566732,0.9642124987763765,0.9527212366004174,22.102870198561916
1.0852228163725064,1.2080043892598895,0.8513576890120267,9.534612653648985
1.0642176243695414,0.6503445472183061,0.7723898520892892,13.989267244762372
1.0671270911980093,0.8667481444486899,0.7323641607788646,19.97045747285312
1.1269015498749408,0.9321250987280456,0.7577511629035372,16.023967003019784
0.646240860002101,0.7566827690808635,0.7134361675647747,37.288210504356506
0.749354765099345,0.6924368405663808,0.7917418582768236,9.32771776586453
0.8514830385769693,0.711970538659556,0.6750895582646759,22.882472110632676
0.8270346594234695,0.9464485024327527,0.6527936899523624,3.305098814612648
1.2888831714318043,0.5013480004318078,0.8373693595663312,44.48105131819563
1.3262189879219377,0.4484629591438374,0.8303524902618715,53.49685653659852
1.3085512410925741,0.40642576445689027,0.8132548669498889,63.53174610049434
1.0463864050151566,0.78657837289926,0.8031983752918715,9.86419610173994
0.9234843430395495,0.6541977132877129,0.6065119495079084,5.527554864984313
0.7866634223190971,0.655379469598514,0.7391115468695164,6.852787128691368
1.105040318088132,0.7635665500641272,0.7030662464923538,19.185545781565285
0.6024644253586956,0.9816558367283866,0.9281669931254584,19.395180180350696
1.184226647416821,0.8869298041327504,0.7313165669287909,47.548506938253304
0.7718997847951183,0.946360343079489,1.0364237362632058,13.98478758678928
1.074764897233525,0.6082445427817543,0.5612742043945353,8.008814912515277
1.0565632864589867,0.6395843871492017,0.6052813031523361,6.051329073885585
0.6611387366740028,0.7651684399389228,0.8551437395358037,27.830159761370766
