alpha,beta,sigma,nu
9.741465632478554e-13,1.1800561115473225e-12,7.216004036117219e-12,0.6753830851029387
-1.800611075032944e-12,-1.9523914939005357e-12,7.20746344701054e-12,0.675383104681999
-3.3912194969235383e-13,2.9469289895273794e-13,7.217029375200033e-12,0.6753832312292906
-3.825269836211481e-13,-1.6922367714918995e-13,7.2162297668408376e-12,0.6753831657274496
5.25857180677975e-13,-6.817213073981849e-13,7.2137852404166766e-12,0.6753832265863341
-4.383790222295035e-13,1.808238017273166e-13,7.222213889491475e-12,0.675383253901942
6.277316611460462e-13,9.053228578708164e-14,7.233409037191627e-12,0.6753828828980216
-8.060555185178928e-13,-2.854743746151403e-13,7.225248658527378e-12,0.6753826967855254
-1.0093660503290245e-12,-8.038443204721921e-13,7.236444910449887e-12,0.6753830145162301
-9.958653042380152e-13,-5.438838521051863e-13,7.215857599845765e-12,0.6753831332705145
6.482590219806476e-13,5.766704595911777e-13,7.221377435910566e-12,0.6753831709349832
3.8053584837022765e-13,-5.424019346387073e-13,7.2213763439867225e-12,0.6753831709171448
1.0452333239672794e-13,-4.859916290407618e-13,7.21848272056439e-12,0.6753832107814693
3.394339088941925e-13,-1.0211650258357537e-12,7.242105175179977e-12,0.6753832612195967
7.025000410459072e-13,-8.682264582684326e-14,7.242105780159212e-12,0.6753832611889794
-8.134518121031663e-13,1.2407764796417946e-12,7.2514951199776755e-12,0.6753832940219582
-5.503241119437465e-13,-5.308239353751002e-13,7.282320858734714e-12,0.675383367879146
3.9891282640972557e-13,5.909016604737471e-13,7.31283595832373e-12,0.6753835262848058
3.424370837147796e-13,5.498276342963407e-13,7.302935728599684e-12,0.6753830605974652
-6.672893894085782e-13,-6.523491240492492e-13,7.302936149923353e-12,0.6753830606025103
1.971072328603622e-13,1.0053957331322651e-13,7.302939260852067e-12,0.6753830606129373
3.9685996202063997e-13,2.3139353550123165e-13,7.300574378155697e-12,0.6753830113888672
-6.917515512643067e-13,5.499900718016662e-13,7.312637920655785e-12,0.6753827041240152
5.860555816100331e-13,-4.069011251030198e-13,7.31263858604105e-12,0.6753827041334783
-2.24912959847732e-14,2.2188341048239078e-13,7.313427384219481e-12,0.675382857756731
-2.7849122011643523e-13,-4.3643489693088587e-13,7.319150474721617e-12,0.6753826656301153
3.0017093421373503e-13,-4.900638220267045e-13,7.312067638627817e-12,0.6753827751297939
7.753971941664462e-13,-8.141409777695745e-14,7.2617252751613835e-12,0.6753822998423775
-2.4518534670066374e-12,2.015826003767465e-12,7.261725393703193e-12,0.6753822998563798
1.5051727991481713e-12,-2.009062699568534e-12,7.249851405830723e-12,0.6753825462224334
2.231846455599808e-12,-1.1916445838859384e-12,7.249850811824069e-12,0.6753825462137664
-1.91740086843881e-12,1.890060088600747e-12,7.249851584314419e-12,0.6753825462235438
3.2598076102113264e-12,2.4895637435354094e-13,7.24847348771458e-12,0.6753824510373264
-3.2956017316322582e-12,-2.963085672343417e-13,7.2384145952882095e-12,0.6753825509562621
4.832337562901107e-13,-7.591525318236997e-13,7.238415243586677e-12,0.6753825509408247
-3.231732380729026e-13,2.37895550922696e-13,7.230292029470811e-12,0.6753824553429163
1.2362772523577708e-12,-5.510165097040071e-13,7.2303071847304415e-12,0.6753824554085596
-1.834262038022122e-13,1.485951600217485e-12,7.209897266123756e-12,0.6753818951552932
-3.8161022717243236e-13,1.5893147967809505e-12,7.2258807574999205e-12,0.6753824107713969
3.5872434452279833e-13,-1.559105207053043e-12,7.225881671166191e-12,0.6753824107499918
-2.8155726316524986e-13,1.636702426205606e-12,7.225880650704001e-12,0.6753824107614259
