...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
40,,43207.49010735303,2029,43207.49010735303,10478.0,140864.7895474176,107062.1659950032,43207.49010735303,10478.0
41,,43207.58584564398,2030,43207.58584564398,10478.0,143894.6256215036,109043.3024570822,43207.58584564398,10478.0
42,,43207.66243627675,2031,43207.66243627675,10478.0,146835.9172964735,110966.5362208404,43207.66243627675,10478.0
43,,43207.72370878296,2032,43207.72370878296,10478.0,149696.0007031886,112836.6654499513,43207.72370878296,10478.0
44,,43207.77272678792,2033,43207.77272678792,10478.0,152481.2518210652,114657.8602336966,43207.77272678792,10478.0
45,,43207.8119411919,2034,43207.8119411919,10478.0,155197.2536797358,116433.7719672771,43207.8119411919,10478.0
46,,43207.84331271508,2035,43207.84331271508,10478.0,157848.9278923117,118167.619399208,43207.84331271508,10478.0
47,,43207.86840993362,2036,43207.86840993362,10478.0,160440.6394015324,119862.2571550778,43207.86840993362,10478.0
48,,43207.88848770846,2037,43207.88848770846,10478.0,162976.2808190635,121520.2309111981,43207.88848770846,10478.0
49,,43207.90454992832,2038,43207.90454992832,10478.0,165459.3410163176,123143.8222654488,43207.90454992832,10478.0
50,,43207.91739970422,2039,43207.91739970422,10478.0,167892.9614182462,124735.0855631835,43207.91739970422,10478.0
51,,43207.92767952493,2040,43207.92767952493,10478.0,170279.9825916794,126295.8783736072,43207.92767952493,10478.0
52,,43207.93590338151,2041,43207.93590338151,10478.0,172622.9830980372,127827.8869053179,43207.93590338151,10478.0
53,,43207.94248246677,2042,43207.94248246677,10478.0,174924.3121245002,129332.6473515779,43207.94248246677,10478.0
54,,43207.94774573497,2043,43207.94774573497,10478.0,177186.1170694955,130811.5639346099,43207.94774573497,10478.0
55,,43207.95195634953,2044,43207.95195634953,10478.0,179410.3670044162,132265.9242520839,43207.95195634953,10478.0
56,,43207.95532484118,2045,43207.95532484118,10478.0,181598.8727408102,133696.9124029013,43207.95532484118,10478.0
57,,43207.95801963451,2046,43207.95801963451,10478.0,183753.3040846103,135105.6202727729,43207.95801963451,10478.0
58,,43207.96017546916,2047,43207.96017546916,10478.0,185875.2047447818,136493.057285375,43207.96017546916,10478.0
59,,43207.96190013688,2048,43207.96190013688,10478.0,187966.0052746767,137860.1588665773,43207.96190013688,10478.0
60,,43207.96327987107,2049,43207.96327987107,10478.0,190027.0343543377,139207.7938234111,43207.96327987107,10478.0
61,,43207.96438365841,2050,43207.96438365841,10478.0,192059.5286664992,140536.7708031311,43207.96438365841,10478.0
