...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
52,,2516196.031205832,2041,2516196.031205832,3059168.0,9200551.219815865,6886860.963923782,2516196.031205832,3059168.0
53,,2516199.992822035,2042,2516199.992822035,3059168.0,9323235.486312078,6967081.265238371,2516199.992822035,3059168.0
54,,2516203.242968333,2043,2516203.242968333,3059168.0,9443746.922189033,7045880.58271154,2516203.242968333,3059168.0
55,,2516205.909418191,2044,2516205.909418191,3059168.0,9562197.08940324,7123331.90701264,2516205.909418191,3059168.0
56,,2516208.096998131,2045,2516208.096998131,3059168.0,9678688.314176451,7199502.181945905,2516208.096998131,3059168.0
57,,2516209.891708795,2046,2516209.891708795,3059168.0,9793314.723303284,7274452.98348205,2516209.891708795,3059168.0
58,,2516211.364105898,2047,2516211.364105898,3059168.0,9906163.135637628,7348241.103840148,2516211.364105898,3059168.0
59,,2516212.572073997,2048,2516212.572073997,3059168.0,10017313.8327355,7420919.056344026,2516212.572073997,3059168.0
60,,2516213.563102114,2049,2516213.563102114,3059168.0,10126841.22807994,7492535.513792559,2516213.563102114,3059168.0
61,,2516214.376150678,2050,2516214.376150678,3059168.0,10234814.45072989,7563135.69073339,2516214.376150678,3059168.0
