...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
31,,371233.0079704039,2020,371233.0079704039,261919.0,515582.5414754911,465618.0946904996,371233.0079704039,261919.0
32,,378937.954364027,2021,378937.954364027,261919.0,523287.4887383156,473323.0416524629,378937.954364027,261919.0
33,,386453.7855266441,2022,386453.7855266441,261919.0,530803.3207938472,480838.8733989254,386453.7855266441,261919.0
34,,393785.1432258644,2023,393785.1432258644,261919.0,538134.6794094202,488170.2316973166,393785.1432258644,261919.0
35,,400936.5552987241,2024,400936.5552987241,261919.0,545286.0924217885,495321.6443844879,400936.5552987241,261919.0
36,,407912.4384480735,2025,407912.4384480735,261919.0,552261.9765335122,502297.5281631001,407912.4384480735,261919.0
37,,414717.1009703266,2026,414717.1009703266,261919.0,559066.640040709,509102.1913293732,414717.1009703266,261919.0
38,,421354.7454162596,2027,421354.7454162596,261919.0,565704.285493853,515739.8364338861,421354.7454162596,261919.0
39,,427829.4711865005,2028,427829.4711865005,261919.0,572179.0122932659,522214.5628770663,427829.4711865005,261919.0
40,,434145.2770633139,2029,434145.2770633139,261919.0,578494.819220901,528530.3694409751,434145.2770633139,261919.0
41,,440306.0636802437,2030,440306.0636802437,261919.0,584655.6069099883,534691.1567589511,440306.0636802437,261919.0
42,,446315.6359311395,2031,446315.6359311395,261919.0,590665.1802540601,540700.7297246362,446315.6359311395,261919.0
43,,452177.7053200535,2032,452177.7053200535,261919.0,596527.2507568493,546562.799841874,452177.7053200535,261919.0
44,,457895.8922534615,2033,457895.8922534615,261919.0,602245.4388245107,552280.9875169306,457895.8922534615,261919.0
45,,463473.7282762206,2034,463473.7282762206,261919.0,607823.2760015792,557858.824294452,463473.7282762206,261919.0
46,,468914.6582526469,2035,468914.6582526469,261919.0,613264.2071520481,563299.7550385435,468914.6582526469,261919.0
47,,474222.0424940593,2036,474222.0424940593,261919.0,618571.5925869129,568607.1400603125,474222.0424940593,261919.0
48,,479399.1588341036,2037,479399.1588341036,261919.0,623748.7101394965,573784.2571931935,479399.1588341036,261919.0
49,,484449.2046531378,2038,484449.2046531378,261919.0,628798.7571898341,578834.3038173338,484449.2046531378,261919.0
50,,489375.2988529307,2039,489375.2988529307,261919.0,633724.8526393732,583760.3988342917,489375.2988529307,261919.0
51,,494180.4837828912,2040,494180.4837828912,261919.0,638530.0388372015,588565.5845932665,494180.4837828912,261919.0
52,,498867.7271190196,2041,498867.7271190196,261919.0,643217.2834590005,593252.8287700497,498867.7271190196,261919.0
53,,503439.9236967401,2042,503439.9236967401,261919.0,647789.4813398771,597825.0261998582,503439.9236967401,261919.0
54,,507899.8972987478,2043,507899.8972987478,261919.0,652249.456262211,602285.0006651807,507899.8972987478,261919.0
55,,512250.4023989731,2044,512250.4023989731,261919.0,656599.9626996191,606635.506639743,512250.4023989731,261919.0
56,,516494.1258637412,2045,516494.1258637412,261919.0,660843.6875181163,610879.2309896669,516494.1258637412,261919.0
57,,520633.6886111771,2046,520633.6886111771,261919.0,664983.2516355193,615018.7946328762,520633.6886111771,261919.0
58,,524671.647229882,2047,524671.647229882,261919.0,669021.2116401241,619056.7541577723,524671.647229882,261919.0
59,,528610.4955578778,2048,528610.4955578778,261919.0,672960.0613696503,622995.6034021795,528610.4955578778,261919.0
60,,532452.6662227997,2049,532452.6662227997,261919.0,676802.2334514337,626837.7749935375,532452.6662227997,261919.0
61,,536200.5321442827,2050,536200.5321442827,261919.0,680550.1008048137,630585.6418512875,536200.5321442827,261919.0
