...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
41,,1585861.159893032,2030,1585861.159893032,1212113.5,1791728.387316248,1720470.504595079,1585861.159893032,1212113.5
42,,1598365.940972112,2031,1598365.940972112,1212113.5,1806769.096610626,1734633.440007636,1598365.940972112,1212113.5
43,,1610620.626429611,2032,1610620.626429611,1212113.5,1821778.105884976,1748689.081006841,1610620.626429611,1212113.5
44,,1622630.21817796,2033,1622630.21817796,1212113.5,1836758.421337288,1762641.124577593,1622630.21817796,1212113.5
45,,1634399.618091342,2034,1634399.618091342,1212113.5,1851711.838643938,1776492.441560498,1634399.618091342,1212113.5
46,,1645933.630006457,2035,1645933.630006457,1212113.5,1866639.078313408,1790245.165847444,1645933.630006457,1212113.5
47,,1657236.961683269,2036,1657236.961683269,1212113.5,1881539.922137003,1803900.784280616,1657236.961683269,1212113.5
48,,1668314.226726545,2037,1668314.226726545,1212113.5,1896413.347506206,1817460.225143,1668314.226726545,1212113.5
49,,1679169.946468955,2038,1679169.946468955,1212113.5,1911257.656817551,1830923.943423497,1679169.946468955,1212113.5
50,,1689808.551816517,2039,1689808.551816517,1212113.5,1926070.599714917,1844292.001385628,1689808.551816517,1212113.5
51,,1700234.385057128,2040,1700234.385057128,1212113.5,1940849.486476461,1857564.143333264,1700234.385057128,1212113.5
52,,1710451.701632927,2041,1710451.701632927,1212113.5,1955591.291397696,1870739.863822665,1710451.701632927,1212113.5
53,,1720464.671877209,2042,1720464.671877209,1212113.5,1970292.745522231,1883818.468897057,1720464.671877209,1212113.5
54,,1730277.382716606,2043,1730277.382716606,1212113.5,1984950.4185068,1896799.130204487,1730277.382716606,1212113.5
55,,1739893.839339216,2044,1739893.839339216,1212113.5,1999560.78976646,1909680.932094555,1739893.839339216,1212113.5
56,,1749317.966829373,2045,1749317.966829373,1212113.5,2014120.309326426,1922462.911973155,1749317.966829373,1212113.5
57,,1758553.611769726,2046,1758553.611769726,1212113.5,2028625.449012216,1935144.094328436,1758553.611769726,1212113.5
58,,1767604.543811273,2047,1767604.543811273,1212113.5,2043072.744746989,1947723.518930995,1767604.543811273,1212113.5
59,,1776474.457211989,2048,1776474.457211989,1212113.5,2057458.830803931,1960200.263762882,1776474.457211989,1212113.5
60,,1785166.97234469,2049,1785166.97234469,1212113.5,2071780.466892946,1972573.463250553,1785166.97234469,1212113.5
61,,1793685.637174738,2050,1793685.637174738,1212113.5,2086034.558955258,1984842.322373228,1793685.637174738,1212113.5
