...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
24,,621837.0233028219,2013,621837.0233028219,560326.0,2816427.650839454,2056802.704628381,621837.0233028219,560326.0
25,,607425.9467069416,2014,607425.9467069416,560326.0,2802016.574243573,2042391.628032501,607425.9467069416,560326.0
26,,462876.2767123826,2015,462876.2767123826,560326.0,2657466.904249014,1897841.958037942,462876.2767123826,560326.0
27,,464211.7591053384,2016,464211.7591053384,560326.0,3162276.546007273,2228381.498380602,464211.7591053384,560326.0
28,,465312.843417388,2017,465312.843417388,560326.0,3586725.032007878,2506294.569893796,465312.843417388,560326.0
29,,466220.6701836838,2018,466220.6701836838,560326.0,3960093.969593175,2750741.6266866,466220.6701836838,560326.0
30,,466969.1591309733,2019,466969.1591309733,560326.0,4297284.405363477,2971477.680235536,466969.1591309733,560326.0
31,,467586.2765425918,2020,467586.2765425918,560326.0,4607111.232208688,3174276.159310902,467586.2765425918,560326.0
32,,468095.0801810449,2021,468095.0801810449,560326.0,4895303.411523793,3362891.011523552,468095.0801810449,560326.0
33,,468514.5808103078,2022,468514.5808103078,560326.0,5165833.81361655,3539926.537432707,468514.5808103078,560326.0
34,,468860.4525074658,2023,468860.4525074658,560326.0,5421591.775720322,3707277.398456967,468860.4525074658,560326.0
35,,469145.6183035344,2024,469145.6183035344,560326.0,5664756.640916581,3866373.063558389,469145.6183035344,560326.0
36,,469380.7330351403,2025,469380.7330351403,560326.0,5897020.345662894,4018323.518536021,469380.7330351403,560326.0
37,,469574.5814481697,2026,469574.5814481697,560326.0,6119727.553293273,4164011.032194386,469574.5814481697,560326.0
38,,469734.4064279883,2027,469734.4064279883,560326.0,6333967.866134997,4304150.564217832,469734.4064279883,560326.0
39,,469866.1796201174,2028,469866.1796201174,560326.0,6540638.751932653,4439331.004218968,469866.1796201174,560326.0
40,,469974.8245527406,2029,469974.8245527406,560326.0,6740489.814044421,4570044.195694658,469974.8245527406,560326.0
41,,470064.4005977158,2030,470064.4005977158,560326.0,6934154.753828341,4696705.89878243,470064.4005977158,560326.0
42,,470138.2546435481,2031,470138.2546435481,560326.0,7122174.967220145,4819671.27173276,470138.2546435481,560326.0
43,,470199.1461473795,2032,470199.1461473795,560326.0,7305017.306273483,4939246.527840872,470199.1461473795,560326.0
44,,470249.3502383952,2033,470249.3502383952,560326.0,7483087.678104242,5055697.863006201,470249.3502383952,560326.0
45,,470290.7427249677,2034,470290.7427249677,560326.0,7656741.614818402,5169258.396460691,470290.7427249677,560326.0
46,,470324.8701817144,2035,470324.8701817144,560326.0,7826292.600151277,5280133.639525149,470324.8701817144,560326.0
47,,470353.0077351799,2036,470353.0077351799,560326.0,7992018.708391186,5388505.856569753,470353.0077351799,560326.0
48,,470376.2067072245,2037,470376.2067072245,560326.0,8154167.955492174,5494537.580409649,470376.2067072245,560326.0
49,,470395.3338962529,2038,470395.3338962529,560326.0,8312962.65489189,5598374.474017786,470395.3338962529,560326.0
50,,470411.1039639705,2039,470411.1039639705,560326.0,8468602.995135147,5700147.681017423,470411.1039639705,560326.0
51,,470424.1061377584,2040,470424.1061377584,560326.0,8621270.002578143,5799975.772132917,470424.1061377584,560326.0
52,,470434.8262263616,2041,470434.8262263616,560326.0,8771128.013460852,5897966.369211389,470434.8262263616,560326.0
53,,470443.6647714797,2042,470443.6647714797,560326.0,8918326.75101204,5994217.509651582,470443.6647714797,560326.0
54,,470450.9520134698,2043,470450.9520134698,560326.0,9063003.081974896,6088818.800114415,470450.9520134698,560326.0
55,,470456.9602303327,2044,470456.9602303327,560326.0,9205282.51094439,6181852.397888598,470456.9602303327,560326.0
56,,470461.9139110146,2045,470461.9139110146,560326.0,9345280.458752206,6273393.850302956,470461.9139110146,560326.0
57,,470465.9981431352,2046,470465.9981431352,560326.0,9483103.361807935,6363512.816450293,470465.9981431352,560326.0
58,,470469.3655285373,2047,470469.3655285373,560326.0,9618849.622083096,6452273.690742255,470469.3655285373,560326.0
59,,470472.1418850497,2048,470472.1418850497,560326.0,9752610.43178405,6539736.144107559,470472.1418850497,560326.0
60,,470474.4309475013,2049,470474.4309475013,560326.0,9884470.492320392,6625955.595727332,470474.4309475013,560326.0
61,,470476.3182436334,2050,470476.3182436334,560326.0,10014508.64365442,6710983.62588621,470476.3182436334,560326.0
