...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
36,,179599.4884297776,2025,179599.4884297776,139982.0,276625.127615808,243041.1438773406,179599.4884297776,139982.0
37,,181490.2520957224,2026,181490.2520957224,139982.0,283016.694830811,247874.8248009501,181490.2520957224,139982.0
38,,183343.2004883484,2027,183343.2004883484,139982.0,289215.2408612719,252569.2067606838,183343.2004883484,139982.0
39,,185159.0899131219,2028,185159.0899131219,139982.0,295239.3544662004,257136.7060766492,185159.0899131219,139982.0
40,,186938.6615493999,2029,186938.6615493999,139982.0,301104.4436169246,261587.6540280012,186938.6615493999,139982.0
41,,188682.6417529523,2030,188682.6417529523,139982.0,306823.4631271295,265930.772729365,188682.6417529523,139982.0
42,,190391.7423524337,2031,190391.7423524337,139982.0,312407.4413374263,270173.5196139844,190391.7423524337,139982.0
43,,192066.6609399255,2032,192066.6609399255,139982.0,317865.8697153685,274322.3422800467,192066.6609399255,139982.0
44,,193708.0811556674,2033,193708.0811556674,139982.0,323206.9965630572,278382.870634319,193708.0811556674,139982.0
45,,195316.6729670945,2034,195316.6729670945,139982.0,328438.0521592993,282360.0642012766,195316.6729670945,139982.0
46,,196893.0929422931,2035,196893.0929422931,139982.0,333565.4239173933,286258.3267472768,196893.0929422931,139982.0
47,,198437.9845179876,2036,198437.9845179876,139982.0,338594.7944713427,290081.5966630395,198437.9845179876,139982.0
48,,199951.9782621683,2037,199951.9782621683,139982.0,343531.2518402785,293833.4190871965,199951.9782621683,139982.0
49,,201435.6921314654,2038,201435.6921314654,139982.0,348379.3782685102,297517.0040847645,201435.6921314654,139982.0
50,,202889.7317233765,2039,202889.7317233765,139982.0,353143.3225736937,301135.2740403745,202889.7317233765,139982.0
51,,204314.6905234494,2040,204314.6905234494,139982.0,357826.8595937011,304690.9026140487,204314.6905234494,139982.0
52,,205711.1501475209,2041,205711.1501475209,139982.0,362433.4394349551,308186.3470268034,205711.1501475209,139982.0
53,,207079.6805791109,2042,207079.6805791109,139982.0,366966.2285810531,311623.875022304,207079.6805791109,139982.0
54,,208420.8404020691,2043,208420.8404020691,139982.0,371428.1444472244,315005.587541337,208420.8404020691,139982.0
55,,209735.1770285682,2044,209735.1770285682,139982.0,375821.8846140557,318333.4379156319,209735.1770285682,139982.0
56,,211023.2269225372,2045,211023.2269225372,139982.0,380149.9517089853,321609.248214335,211023.2269225372,139982.0
57,,212285.5158186269,2046,212285.5158186269,139982.0,384414.6747026514,324834.7232447335,212285.5158186269,139982.0
58,,213522.5589367948,2047,213522.5589367948,139982.0,388618.2272325529,328011.4626077291,213522.5589367948,139982.0
59,,214734.8611925993,2048,214734.8611925993,139982.0,392762.6434467083,331140.9711302404,214734.8611925993,139982.0
60,,215922.9174032878,2049,215922.9174032878,139982.0,396849.8317664415,334224.6679355385,215922.9174032878,139982.0
61,,217087.2124897625,2050,217087.2124897625,139982.0,400881.5868937563,337263.8943643549,217087.2124897625,139982.0
