...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
32,,261222.4522563808,2021,261222.4522563808,216128.0,397976.6752228179,350641.2323563634,261222.4522563808,216128.0
33,,261408.0243889412,2022,261408.0243889412,216128.0,407608.0563032672,357003.0869821162,261408.0243889412,216128.0
34,,261570.626078347,2023,261570.626078347,216128.0,416642.7603223299,362966.8445702677,261570.626078347,216128.0
35,,261713.1006462297,2024,261713.1006462297,216128.0,425177.0018155703,368596.4005976606,261713.1006462297,216128.0
36,,261837.939462896,2025,261837.939462896,216128.0,433283.7609303242,373940.3365685366,261837.939462896,216128.0
37,,261947.3255124783,2026,261947.3255124783,216128.0,441019.9848350598,379036.6438424495,261947.3255124783,216128.0
38,,262043.171565515,2027,262043.171565515,216128.0,448431.1389389201,383915.7127296416,262043.171565515,216128.0
39,,262127.1536264613,2028,262127.1536264613,216128.0,455554.2131274195,388602.3097402678,262127.1536264613,216128.0
40,,262200.7402410098,2029,262200.7402410098,216128.0,462419.7811544326,393116.9342927335,262200.7402410098,216128.0
41,,262265.2181756982,2030,262265.2181756982,216128.0,469053.4552019351,397476.7786878021,262265.2181756982,216128.0
42,,262321.7149188519,2031,262321.7149188519,216128.0,475476.9403256628,401696.4253619193,262321.7149188519,216128.0
43,,262371.2183963188,2032,262371.2183963188,216128.0,481708.8161679894,405788.3648460993,262371.2183963188,216128.0
44,,262414.5942467579,2033,262414.5942467579,216128.0,487765.1278811622,409763.3881294447,262414.5942467579,216128.0
45,,262452.6009585604,2034,262452.6009585604,216128.0,493659.8405213864,413630.8890108885,262452.6009585604,216128.0
46,,262485.903133098,2035,262485.903133098,216128.0,499405.1937676541,417399.1006282466,262485.903133098,216128.0
47,,262515.0831062221,2036,262515.0831062221,216128.0,505011.9825657347,421075.2829840678,262515.0831062221,216128.0
48,,262540.6511312339,2037,262540.6511312339,216128.0,510489.7818407299,424665.8734019615,262540.6511312339,216128.0
49,,262563.0543013884,2038,262563.0543013884,216128.0,515847.1283702295,428176.6085354531,262563.0543013884,216128.0
50,,262582.6843679555,2039,262582.6843679555,216128.0,521091.6694198168,431612.6242616231,262582.6843679555,216128.0
51,,262599.8845905478,2040,262599.8845905478,216128.0,526230.2852874193,434978.5381796907,262599.8845905478,216128.0
52,,262614.9557395026,2041,262614.9557395026,216128.0,531269.1911474373,438278.5182809449,262614.9557395026,216128.0
53,,262628.1613552786,2042,262628.1613552786,216128.0,536214.0223114816,441516.3405182076,262628.1613552786,216128.0
54,,262639.7323568357,2043,262639.7323568357,216128.0,541069.9060851668,444695.4373855859,262639.7323568357,216128.0
55,,262649.8710795811,2044,262649.8710795811,216128.0,545841.5227020001,447818.9391586763,262649.8710795811,216128.0
56,,262658.7548134913,2045,262658.7548134913,216128.0,550533.1572890026,450889.7090977273,262658.7548134913,216128.0
57,,262666.5389032795,2046,262666.5389032795,216128.0,555148.7444176369,453910.3736510002,262666.5389032795,216128.0
58,,262673.3594648185,2047,262673.3594648185,216128.0,559691.906484979,456883.3484911195,262673.3594648185,216128.0
59,,262679.3357653202,2048,262679.3357653202,216128.0,564165.9869303689,459810.8610581367,262679.3357653202,216128.0
60,,262684.5723088927,2049,262684.5723088927,216128.0,568574.0791049658,462694.9701582016,262684.5723088927,216128.0
61,,262689.1606639424,2050,262689.1606639424,216128.0,572919.051463307,465537.583067967,262689.1606639424,216128.0
