...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
35,,97468.24393871035,2024,97468.24393871035,25167.0,145296.6372093591,128741.5493448129,97468.24393871035,25167.0
36,,101525.8264938129,2025,101525.8264938129,25167.0,154407.8984042147,136103.554748305,101525.8264938129,25167.0
37,,105502.2573978134,2026,105502.2573978134,25167.0,163540.5427731377,143451.452419234,105502.2573978134,25167.0
38,,109399.159683734,2027,109399.159683734,25167.0,172689.3262143349,150782.3752125153,109399.159683734,25167.0
39,,113218.1239239361,2028,113218.1239239361,25167.0,181849.2910000879,158093.6319972315,113218.1239239361,25167.0
40,,116960.7088793341,2029,116960.7088793341,25167.0,191015.7981938346,165382.7290777384,116960.7088793341,25167.0
41,,120628.4421356242,2030,120628.4421356242,25167.0,200184.5338140321,172647.3744442193,120628.4421356242,25167.0
42,,124222.8207267885,2031,124222.8207267885,25167.0,209351.501124428,179885.4729473816,124222.8207267885,25167.0
43,,127745.3117461295,2032,127745.3117461295,25167.0,218513.0058737337,187095.1168586976,127745.3117461295,25167.0
44,,131197.3529450837,2033,131197.3529450837,25167.0,227665.6382976099,194274.5743094065,131197.3529450837,25167.0
45,,134580.3533200588,2034,134580.3533200588,25167.0,236806.2540210797,201422.2770063983,134580.3533200588,25167.0
46,,137895.6936875344,2035,137895.6936875344,25167.0,245931.9550484599,208536.8080012603,137895.6936875344,25167.0
47,,141144.7272476605,2036,141144.7272476605,25167.0,255040.0714801061,215616.8899305809,141144.7272476605,25167.0
48,,144328.780136584,2037,144328.780136584,25167.0,264128.1442771746,222661.3739376126,144328.780136584,25167.0
49,,147449.1519677292,2038,147449.1519677292,25167.0,273193.9092108906,229669.2293646187,147449.1519677292,25167.0
50,,150507.1163622513,2039,150507.1163622513,25167.0,282235.2820265023,236639.5342357132,150507.1163622513,25167.0
51,,153503.9214688831,2040,153503.9214688831,25167.0,291250.3447924142,243571.4665109756,153503.9214688831,25167.0
52,,156440.7904733822,2041,156440.7904733822,25167.0,300237.3333731175,250464.2960717786,156440.7904733822,25167.0
53,,159318.9220977913,2042,159318.9220977913,25167.0,309194.6259492637,257317.3773872784,159318.9220977913,25167.0
54,,162139.4910897123,2043,162139.4910897123,25167.0,318120.732502732,264130.1428084252,162139.4910897123,25167.0
55,,164903.6487017948,2044,164903.6487017948,25167.0,327014.2851847833,270902.0964360061,164903.6487017948,25167.0
56,,167612.5231616357,2045,167612.5231616357,25167.0,335874.0294887616,277632.8085114321,167612.5231616357,25167.0
57,,170267.2201322797,2046,170267.2201322797,25167.0,344698.8161538374,284321.9102822773,170267.2201322797,25167.0
58,,172868.8231635109,2047,172868.8231635109,25167.0,353487.5937320438,290969.0892983318,172868.8231635109,25167.0
59,,175418.3941341175,2048,175418.3941341175,25167.0,362239.4017567644,297574.0850978001,175418.3941341175,25167.0
60,,177916.9736853119,2049,177916.9736853119,25167.0,370953.3644566038,304136.6852470438,177916.9736853119,25167.0
61,,180365.5816454824,2050,180365.5816454824,25167.0,379628.6849640149,310656.7217008277,180365.5816454824,25167.0
