...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
40,,4845892.786006297,2029,4845892.786006297,472841.0,41932981.55360341,29095836.68625573,4845892.786006297,472841.0
41,,4863201.150480798,2030,4863201.150480798,472841.0,41978616.73562527,29131666.96116381,4863201.150480798,472841.0
42,,4880163.347665808,2031,4880163.347665808,472841.0,42023888.23835419,29167139.61829883,4880163.347665808,472841.0
43,,4896786.300907118,2032,4896786.300907118,472841.0,42068802.94367916,29202261.55389941,4896786.300907118,472841.0
44,,4913076.795083602,2033,4913076.795083602,472841.0,42113367.59674026,29237039.52686063,4913076.795083602,472841.0
45,,4929041.479376556,2034,4929041.479376556,472841.0,42157588.80865952,29271480.16147818,4929041.479376556,472841.0
46,,4944686.869983652,2035,4944686.869983652,472841.0,42201473.05921705,29305589.95013755,4944686.869983652,472841.0
47,,4960019.352778605,2036,4960019.352778605,472841.0,42245026.69947375,29339375.25594959,4960019.352778605,472841.0
48,,4975045.18591766,2037,4975045.18591766,472841.0,42288255.95434154,29372842.31533324,4975045.18591766,472841.0
49,,4989770.502393933,2038,4989770.502393933,472841.0,42331166.92510231,29405997.24054678,4989770.502393933,472841.0
50,,5004201.312540681,2039,5004201.312540681,472841.0,42373765.59187648,29438846.02216834,5004201.312540681,472841.0
51,,5018343.506484494,2040,5018343.506484494,472841.0,42416057.81604218,29471394.53152689,5018343.506484494,472841.0
52,,5032202.856549431,2041,5032202.856549431,472841.0,42458049.34260613,29503648.52308466,5032202.856549431,472841.0
53,,5045785.019613069,2042,5045785.019613069,472841.0,42499745.80252711,29535613.63677184,5045785.019613069,472841.0
54,,5059095.539415434,2043,5059095.539415434,472841.0,42541152.7149931,29567295.40027472,5059095.539415434,472841.0
55,,5072139.848821752,2044,5072139.848821752,472841.0,42582275.48965268,29598699.23127799,5072139.848821752,472841.0
56,,5084923.272039943,2045,5084923.272039943,472841.0,42623119.42880206,29629830.43966227,5084923.272039943,472841.0
57,,5097451.026793771,2046,5097451.026793771,472841.0,42663689.7295283,29660694.22965771,5097451.026793771,472841.0
58,,5109728.226452523,2047,5109728.226452523,472841.0,42703991.48580971,29691295.7019545,5109728.226452523,472841.0
59,,5121759.882118099,2048,5121759.882118099,472841.0,42744029.69057427,29721639.85577127,5121759.882118099,472841.0
60,,5133550.904670364,2049,5133550.904670364,472841.0,42783809.23771691,29751731.59088204,5133550.904670364,472841.0
61,,5145106.106771584,2050,5145106.106771584,472841.0,42823334.92407653,29781575.70960272,5145106.106771584,472841.0
